EntryIndex,Node,AttackType,TimeStep,InitialEnergy,EnergyLevel,EnergyDrained,ActualEnergyConsumed,ActualAttackSuccessRate,AttackDuration,IPS_Prevented,IPS_Type
2,1502,DOS,10,2000,0.200000000000045,0,0,0,43,1,Snort
2,1550,DOS,10,2000,0.200000000000045,0,0,0,43,1,Snort
2,1556,DOS,10,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1566,DOS,10,2000,0.2,0,0,0,43,1,Snort
2,1573,DOS,10,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1581,DOS,10,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1609,DOS,10,2000,0.2,0,0,0,43,1,Snort
2,1619,DOS,10,2000,0.199999999999999,0,0,0,43,1,Snort
2,1692,DOS,10,2000,0.200000000000045,0,0,0,43,1,Snort
2,1722,DOS,10,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1736,DOS,10,2000,0.2,0,0,0,43,1,Snort
2,1746,DOS,10,2000,0.200000000000045,0,0,0,43,1,Snort
2,1766,DOS,10,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1781,DOS,10,2000,0.2,0,0,0,43,1,Snort
2,1809,DOS,10,2000,0.199999999999999,0,0,0,43,1,Snort
2,1812,DOS,10,2000,0.199999999999999,0,0,0,43,1,Snort
2,1822,DOS,10,2000,0.2,0,0,0,43,1,Snort
2,1923,DOS,10,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1943,DOS,10,2000,0.200000000000045,0,0,0,43,1,Snort
2,1946,DOS,10,2000,0.200000000000045,0,0,0,43,1,Snort
2,1955,DOS,10,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,50,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,69,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,80,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,83,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,215,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,220,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,232,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,269,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,283,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,323,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,349,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,390,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,422,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,424,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,506,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,507,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,538,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,555,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,557,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,588,DOS,11,2000,2,18,18,0.164729788588728,43,0,No IPS
2,607,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,658,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,745,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,751,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,775,DOS,11,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,781,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,792,DOS,11,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,812,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,840,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,850,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,856,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,895,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,912,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,923,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,941,DOS,11,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1003,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1040,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1047,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1048,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1068,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1071,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1105,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1112,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1125,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1135,DOS,11,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1193,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1199,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1215,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1223,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1248,DOS,11,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1328,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1349,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1400,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1401,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1414,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1424,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1435,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1480,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1502,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1511,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1550,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1556,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1566,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1573,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1581,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1609,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1619,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1633,DOS,11,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1665,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1692,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1722,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1736,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1746,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1766,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1781,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1809,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1822,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1923,DOS,11,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1946,DOS,11,2000,0.200000000000045,0,0,0,43,1,Snort
2,1955,DOS,11,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1,DOS,12,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,50,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,69,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,83,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,215,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,220,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,232,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,269,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,323,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,349,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,421,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,422,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,424,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,482,DOS,12,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,504,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,506,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,538,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,555,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,557,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,588,DOS,12,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,606,DOS,12,2000,20,180,180,0.834701111778413,43,0,No IPS
2,607,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,658,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,745,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,751,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,774,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,781,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,812,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,840,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,850,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,856,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,895,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,909,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,912,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,923,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,941,DOS,12,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,958,DOS,12,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1003,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1040,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,1048,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1053,DOS,12,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1059,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1068,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,1070,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1105,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1112,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1125,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1135,DOS,12,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1143,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1160,DOS,12,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1193,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1199,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1215,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1223,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1276,DOS,12,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1291,DOS,12,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1349,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1400,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1401,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1414,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,1424,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1480,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1502,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1550,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1566,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1573,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1581,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,1609,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1619,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1643,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1665,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1675,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1692,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1722,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1736,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1746,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1766,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,1781,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1809,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1822,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1834,DOS,12,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1923,DOS,12,2000,0.199999999999989,0,0,0,43,1,Snort
2,1946,DOS,12,2000,0.200000000000045,0,0,0,43,1,Snort
2,1955,DOS,12,2000,2,18,18,0.164729788588728,43,0,No IPS
2,38,DOS,13,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,50,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,83,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,195,DOS,13,2000,2,18,18,0.164729788588728,43,0,No IPS
2,215,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,220,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,232,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,269,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,283,DOS,13,2000,2,18,18,0.164729788588728,43,0,No IPS
2,323,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,393,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,417,DOS,13,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,422,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,470,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,504,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,506,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,555,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,588,DOS,13,2000,0.199999999999999,0,0,0,43,1,Snort
2,606,DOS,13,2000,2,18,18,0.164729788588728,43,0,No IPS
2,658,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,745,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,751,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,774,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,840,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,850,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,856,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,909,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,912,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,941,DOS,13,2000,0.199999999999999,0,0,0,43,1,Snort
2,958,DOS,13,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1003,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1008,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1040,DOS,13,2000,0.199999999999989,0,0,0,43,1,Snort
2,1048,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1059,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1105,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1112,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1117,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1125,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1143,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1148,DOS,13,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1193,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1199,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1215,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1223,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1276,DOS,13,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1291,DOS,13,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1349,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1400,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1401,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1414,DOS,13,2000,0.199999999999989,0,0,0,43,1,Snort
2,1424,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1457,DOS,13,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1459,DOS,13,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1502,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1518,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1550,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1556,DOS,13,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1566,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1573,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1581,DOS,13,2000,0.199999999999989,0,0,0,43,1,Snort
2,1609,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1633,DOS,13,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1643,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1675,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1692,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1722,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1736,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1746,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1766,DOS,13,2000,0.199999999999989,0,0,0,43,1,Snort
2,1781,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1808,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1809,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1822,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1823,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1834,DOS,13,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1875,DOS,13,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1923,DOS,13,2000,0.199999999999989,0,0,0,43,1,Snort
2,1946,DOS,13,2000,0.200000000000045,0,0,0,43,1,Snort
2,1955,DOS,13,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,50,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,215,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,220,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,232,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,269,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,417,DOS,14,2000,20,180,180,0.834701111778413,43,0,No IPS
2,422,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,466,DOS,14,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,658,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,840,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,850,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,909,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,941,DOS,14,2000,0.199999999999999,0,0,0,43,1,Snort
2,958,DOS,14,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1040,DOS,14,2000,0.199999999999989,0,0,0,43,1,Snort
2,1048,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1059,DOS,14,2000,0.2,0,0,0,43,1,Snort
2,1105,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1112,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1148,DOS,14,2000,20,180,180,0.834701111778413,43,0,No IPS
2,1193,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1199,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1223,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1349,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1400,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1424,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1502,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1581,DOS,14,2000,0.199999999999989,0,0,0,43,1,Snort
2,1609,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1692,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1736,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1781,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1809,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1822,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1946,DOS,14,2000,0.200000000000045,0,0,0,43,1,Snort
2,1955,DOS,14,2000,0.2,0,0,0,43,1,Snort
2,38,DOS,15,2000,20,180,180,0.834701111778413,43,0,No IPS
2,50,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,215,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,220,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,232,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,323,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,393,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,417,DOS,15,2000,2,18,18,0.164729788588728,43,0,No IPS
2,422,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,466,DOS,15,2000,20,180,180,0.834701111778413,43,0,No IPS
2,590,DOS,15,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,658,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,774,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,909,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,958,DOS,15,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1003,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1040,DOS,15,2000,0.199999999999989,0,0,0,43,1,Snort
2,1059,DOS,15,2000,0.199999999999989,0,0,0,43,1,Snort
2,1112,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1148,DOS,15,2000,2,18,18,0.164729788588728,43,0,No IPS
2,1199,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1223,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1291,DOS,15,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,1400,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1454,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1502,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1566,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1581,DOS,15,2000,0.199999999999989,0,0,0,43,1,Snort
2,1675,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1736,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1781,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1809,DOS,15,2000,0.200000000000045,0,0,0,43,1,Snort
2,1810,DOS,15,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1823,DOS,15,2000,0.199999999999989,0,0,0,43,1,Snort
2,11,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,34,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,38,DOS,16,2000,2,18,18,0.164729788588728,43,0,No IPS
2,50,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,68,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,110,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,195,DOS,16,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,215,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,220,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,232,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,283,DOS,16,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,323,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,393,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,417,DOS,16,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,421,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,422,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,466,DOS,16,2000,2,18,18,0.164729788588728,43,0,No IPS
2,504,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,554,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,555,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,582,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,590,DOS,16,2000,20,180,180,0.834701111778413,43,0,No IPS
2,606,DOS,16,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,607,DOS,16,2000,0.2,1.8,1.8,0.0178389676416992,43,0,No IPS
2,608,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,611,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,658,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,745,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,774,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,792,DOS,16,2000,20,180,180,0.834701111778413,43,0,No IPS
2,812,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,840,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,850,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,892,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,909,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,935,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,958,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1003,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1008,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1040,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1048,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1059,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1096,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1098,DOS,16,2000,200,1800,1800,0.99999998477002,43,0,No IPS
2,1105,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
2,1112,DOS,16,2000,0.200000000000045,0,0,0,43,1,Snort
